{'192.168.1.4': '-72', '192.168.1.6': '-75', '192.168.1.21': '-71', 'location': 'Kitchen'}
{'192.168.1.4': '-87', '192.168.1.6': '-87', '192.168.1.21': '-73', 'location': 'Kitchen'}
{'192.168.1.4': '-87', '192.168.1.6': '0', '192.168.1.21': '-87', 'location': 'Kitchen'}
{'192.168.1.4': '-74', '192.168.1.6': '-71', '192.168.1.21': '-77', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '-72', '192.168.1.21': '-83', 'location': 'Kitchen'}
{'192.168.1.4': '-85', '192.168.1.6': '-72', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '-76', '192.168.1.6': '-73', '192.168.1.21': '-84', 'location': 'Kitchen'}
{'192.168.1.4': '-76', '192.168.1.6': '-89', '192.168.1.21': '-76', 'location': 'Kitchen'}
{'192.168.1.4': '-77', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '-86', '192.168.1.21': '-88', 'location': 'Kitchen'}
{'192.168.1.4': '-86', '192.168.1.6': '-75', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '-84', '192.168.1.21': '-87', 'location': 'Kitchen'}
{'192.168.1.4': '-88', '192.168.1.6': '0', '192.168.1.21': '-73', 'location': 'Kitchen'}
{'192.168.1.4': '-87', '192.168.1.6': '-75', '192.168.1.21': '0', 'location': 'Kitchen'}
{'192.168.1.4': '-85', '192.168.1.6': '0', '192.168.1.21': '-89', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-75', 'location': 'Kitchen'}
{'192.168.1.4': '-74', '192.168.1.6': '-86', '192.168.1.21': '0', 'location': 'Kitchen'}
{'192.168.1.4': '-77', '192.168.1.6': '0', '192.168.1.21': '-80', 'location': 'Kitchen'}
{'192.168.1.4': '-76', '192.168.1.6': '-73', '192.168.1.21': '-71', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-75', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-83', 'location': 'Kitchen'}
{'192.168.1.4': '-75', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '-86', '192.168.1.6': '-72', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '-73', '192.168.1.6': '-85', '192.168.1.21': '-76', 'location': 'Kitchen'}
{'192.168.1.4': '-85', '192.168.1.6': '-76', '192.168.1.21': '-71', 'location': 'Kitchen'}
{'192.168.1.4': '-77', '192.168.1.6': '-83', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-85', 'location': 'Kitchen'}
{'192.168.1.4': '-76', '192.168.1.6': '0', '192.168.1.21': '-81', 'location': 'Kitchen'}
{'192.168.1.4': '-73', '192.168.1.6': '-73', '192.168.1.21': '-72', 'location': 'Kitchen'}
{'192.168.1.4': '-88', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Kitchen'}
{'192.168.1.4': '-75', '192.168.1.6': '-85', '192.168.1.21': '-77', 'location': 'Kitchen'}
{'192.168.1.4': '-86', '192.168.1.6': '-85', '192.168.1.21': '-77', 'location': 'Kitchen'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-97', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-95', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-93', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-76', '192.168.1.6': '-88', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '0', '192.168.1.21': '-84', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-76', '192.168.1.6': '0', '192.168.1.21': '-85', 'location': 'Garage'}
{'192.168.1.4': '-74', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '0', '192.168.1.21': '-84', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-100', '192.168.1.21': '-81', 'location': 'Garage'}
{'192.168.1.4': '-61', '192.168.1.6': '-78', '192.168.1.21': '-83', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-79', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-76', '192.168.1.6': '-87', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-76', '192.168.1.6': '0', '192.168.1.21': '-94', 'location': 'Garage'}
{'192.168.1.4': '-61', '192.168.1.6': '0', '192.168.1.21': '-81', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-100', '192.168.1.21': '-94', 'location': 'Garage'}
{'192.168.1.4': '-62', '192.168.1.6': '-72', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-62', '192.168.1.6': '0', '192.168.1.21': '-92', 'location': 'Garage'}
{'192.168.1.4': '-63', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-57', '192.168.1.6': '-79', '192.168.1.21': '-93', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-77', '192.168.1.21': '-92', 'location': 'Garage'}
{'192.168.1.4': '-60', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-93', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-87', '192.168.1.6': '-88', '192.168.1.21': '-71', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-95', '192.168.1.21': '-71', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-84', '192.168.1.21': '-62', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-83', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-70', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-83', '192.168.1.21': '-72', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-67', '192.168.1.21': '-76', 'location': 'Desk'}
{'192.168.1.4': '-87', '192.168.1.6': '-89', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '-102', '192.168.1.6': '-65', '192.168.1.21': '-69', 'location': 'Desk'}
{'192.168.1.4': '-90', '192.168.1.6': '-89', '192.168.1.21': '-71', 'location': 'Desk'}
{'192.168.1.4': '-90', '192.168.1.6': '-69', '192.168.1.21': '-57', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-85', '192.168.1.21': '-58', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-69', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-72', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-77', '192.168.1.21': '-76', 'location': 'Desk'}
{'192.168.1.4': '-83', '192.168.1.6': '-75', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-99', '192.168.1.21': '-62', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-87', '192.168.1.21': '-57', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-69', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Desk'}
{'192.168.1.4': '-98', '192.168.1.6': '-76', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-78', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-77', '192.168.1.21': '-71', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-78', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-83', '192.168.1.21': '-67', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-78', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-70', '192.168.1.21': '-72', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-62', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-77', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-69', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-89', '192.168.1.21': '-70', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-81', '192.168.1.21': '-67', 'location': 'Desk'}
{'192.168.1.4': '-86', '192.168.1.6': '-72', '192.168.1.21': '-55', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-65', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-56', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-69', '192.168.1.21': '-74', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-83', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-82', '192.168.1.21': '-59', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-74', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-56', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-72', '192.168.1.21': '-59', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-70', '192.168.1.21': '-59', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-90', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-85', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-56', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-55', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-70', 'location': 'Desk'}
{'192.168.1.4': '-96', '192.168.1.6': '-82', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-71', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-81', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '-88', '192.168.1.6': '-72', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-56', 'location': 'Desk'}
{'192.168.1.4': '-85', '192.168.1.6': '-77', '192.168.1.21': '-75', 'location': 'Desk'}
{'192.168.1.4': '-87', '192.168.1.6': '-82', '192.168.1.21': '-55', 'location': 'Desk'}
{'192.168.1.4': '-101', '192.168.1.6': '-76', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-71', '192.168.1.21': '-59', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-70', 'location': 'Desk'}
{'192.168.1.4': '-86', '192.168.1.6': '-72', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-91', '192.168.1.21': '-70', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-93', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '-84', '192.168.1.6': '-72', '192.168.1.21': '-76', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-87', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-74', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-72', '192.168.1.21': '-67', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-60', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-79', '192.168.1.21': '-69', 'location': 'Desk'}
{'192.168.1.4': '-98', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-55', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-82', '192.168.1.21': '-75', 'location': 'Desk'}
{'192.168.1.4': '-90', '192.168.1.6': '-73', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '-100', '192.168.1.6': '-70', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-61', 'location': 'Desk'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-56', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-79', '192.168.1.21': '-84', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-69', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-74', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-59', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '-89', '192.168.1.6': '-57', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-83', 'location': 'Growroom'}
{'192.168.1.4': '-92', '192.168.1.6': '-58', '192.168.1.21': '-69', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-69', '192.168.1.21': '-66', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-60', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '-102', '192.168.1.6': '-73', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-62', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-70', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-71', 'location': 'Growroom'}
{'192.168.1.4': '-90', '192.168.1.6': '-59', '192.168.1.21': '-77', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-68', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-60', '192.168.1.21': '-70', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-74', '192.168.1.21': '-77', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '-101', '192.168.1.6': '-58', '192.168.1.21': '-69', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-68', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-56', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-71', '192.168.1.21': '-77', 'location': 'Growroom'}
{'192.168.1.4': '-94', '192.168.1.6': '-72', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '-100', '192.168.1.6': '-76', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-76', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-83', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-83', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-57', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-59', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '-94', '192.168.1.6': '-87', '192.168.1.21': '-70', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-77', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-81', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-61', '192.168.1.21': '-71', 'location': 'Growroom'}
{'192.168.1.4': '-93', '192.168.1.6': '-61', '192.168.1.21': '-56', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-57', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-92', '192.168.1.6': '-62', '192.168.1.21': '-87', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-71', '192.168.1.21': '-70', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-72', '192.168.1.21': '-73', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-72', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-55', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-76', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-58', '192.168.1.21': '-70', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-73', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-98', '192.168.1.6': '-57', '192.168.1.21': '-61', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Growroom'}
{'192.168.1.4': '-91', '192.168.1.6': '-99', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-81', '192.168.1.6': '0', '192.168.1.21': '-91', 'location': 'Bedroom'}
{'192.168.1.4': '-92', '192.168.1.6': '0', '192.168.1.21': '-91', 'location': 'Bedroom'}
{'192.168.1.4': '-91', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-77', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-69', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-67', '192.168.1.6': '0', '192.168.1.21': '-80', 'location': 'Bedroom'}
{'192.168.1.4': '-71', '192.168.1.6': '-97', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-70', '192.168.1.6': '-83', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-78', '192.168.1.6': '0', '192.168.1.21': '-98', 'location': 'Bedroom'}
{'192.168.1.4': '-68', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-76', '192.168.1.6': '-95', '192.168.1.21': '-80', 'location': 'Bedroom'}
{'192.168.1.4': '-104', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-95', 'location': 'Bedroom'}
{'192.168.1.4': '-97', '192.168.1.6': '0', '192.168.1.21': '-92', 'location': 'Bedroom'}
{'192.168.1.4': '-93', '192.168.1.6': '0', '192.168.1.21': '-92', 'location': 'Bedroom'}
{'192.168.1.4': '-96', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-71', '192.168.1.6': '0', '192.168.1.21': '-79', 'location': 'Bedroom'}
{'192.168.1.4': '-78', '192.168.1.6': '-84', '192.168.1.21': '-96', 'location': 'Bedroom'}
{'192.168.1.4': '-79', '192.168.1.6': '0', '192.168.1.21': '-92', 'location': 'Bedroom'}
{'192.168.1.4': '-79', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Bedroom'}
{'192.168.1.4': '-67', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Bedroom'}
{'192.168.1.4': '-86', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-83', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-77', '192.168.1.6': '0', '192.168.1.21': '-88', 'location': 'Bedroom'}
{'192.168.1.4': '-86', '192.168.1.6': '-88', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-81', '192.168.1.6': '0', '192.168.1.21': '-85', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-84', 'location': 'Bedroom'}
{'192.168.1.4': '-82', '192.168.1.6': '0', '192.168.1.21': '-83', 'location': 'Bedroom'}
{'192.168.1.4': '-88', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-84', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-96', 'location': 'Bedroom'}
{'192.168.1.4': '-83', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Bedroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-95', 'location': 'Bedroom'}
{'192.168.1.4': '-67', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-78', '192.168.1.6': '-80', '192.168.1.21': '-91', 'location': 'Bedroom'}
{'192.168.1.4': '-67', '192.168.1.6': '-90', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-68', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Bedroom'}
{'192.168.1.4': '-84', '192.168.1.6': '-91', '192.168.1.21': '-86', 'location': 'Bedroom'}
{'192.168.1.4': '-88', '192.168.1.6': '0', '192.168.1.21': '-57', 'location': 'Growroom'}
{'192.168.1.4': '-73', '192.168.1.6': '-69', '192.168.1.21': '-57', 'location': 'Growroom'}
{'192.168.1.4': '-86', '192.168.1.6': '-54', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-98', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-68', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-73', '192.168.1.6': '-69', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-88', '192.168.1.6': '-54', '192.168.1.21': '-71', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-69', '192.168.1.21': '-72', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-70', '192.168.1.21': '-59', 'location': 'Growroom'}
{'192.168.1.4': '-73', '192.168.1.6': '-59', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-75', '192.168.1.6': '-56', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-59', '192.168.1.21': '-59', 'location': 'Growroom'}
{'192.168.1.4': '-73', '192.168.1.6': '-70', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-73', '192.168.1.6': '-70', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-100', '192.168.1.6': '-61', '192.168.1.21': '-72', 'location': 'Growroom'}
{'192.168.1.4': '-100', '192.168.1.6': '-74', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-70', '192.168.1.6': '-74', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-88', '192.168.1.6': '-75', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-74', '192.168.1.6': '-56', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-76', '192.168.1.6': '-75', '192.168.1.21': '-74', 'location': 'Growroom'}
{'192.168.1.4': '-88', '192.168.1.6': '-54', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-87', '192.168.1.6': '-69', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-59', '192.168.1.21': '-60', 'location': 'Growroom'}
{'192.168.1.4': '-83', '192.168.1.6': '0', '192.168.1.21': '-58', 'location': 'Growroom'}
{'192.168.1.4': '-99', '192.168.1.6': '-56', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-84', '192.168.1.6': '-59', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-90', '192.168.1.6': '-69', '192.168.1.21': '-73', 'location': 'Growroom'}
{'192.168.1.4': '0', '192.168.1.6': '-75', '192.168.1.21': '-80', 'location': 'Growroom'}
{'192.168.1.4': '-88', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Growroom'}
{'192.168.1.4': '-78', '192.168.1.6': '-76', '192.168.1.21': '-76', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '0', '192.168.1.6': '-89', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-77', 'location': 'Garage'}
